classifer,parameters,auc-roc,p_at_5,r_at_5,f1_at_5,p_at_10,r_at_10,"f1_at_10,",p_at_20,r_at_20,f1_at_20,run_time
KNN,"{'n_neighbors': 10, 'weights': 'distance', 'algorithm': 'ball_tree'}",0.581699512536,0.13485144992,0.100132100396,0.11492684406,0.122487101939,0.181902245707,0.146395917499,0.102735156771,0.305151915456,0.153718183331,7.752758
KNN,"{'n_neighbors': 25, 'weights': 'uniform', 'algorithm': 'ball_tree'}",0.598460749507,0.219533890767,0.163011889036,0.187097263286,0.205301547767,0.304887714663,0.245375292367,0.111941294196,0.33249669749,0.167492929629,9.464928
KNN,"{'n_neighbors': 25, 'weights': 'distance', 'algorithm': 'ball_tree'}",0.606861671168,0.144636185732,0.107397622193,0.123265863088,0.124710905533,0.185204755614,0.14905379545,0.105403602402,0.313077939234,0.157710863417,9.485592
KNN,"{'n_neighbors': 50, 'weights': 'uniform', 'algorithm': 'ball_tree'}",0.609058412055,0.184486746131,0.136988110964,0.157228413312,0.151752357232,0.22536327609,0.181373591325,0.115721592173,0.343725231176,0.173149226418,11.399099
KNN,"{'n_neighbors': 50, 'weights': 'distance', 'algorithm': 'ball_tree'}",0.617689093062,0.140366482832,0.104227212682,0.119627018422,0.124621953389,0.185072655218,0.148947480332,0.110651545475,0.328665785997,0.165563134254,11.499051
KNN,"{'n_neighbors': 100, 'weights': 'uniform', 'algorithm': 'ball_tree'}",0.618237661132,0.165095178794,0.122589167768,0.140701993784,0.143835616438,0.213606340819,0.171911545822,0.129419613075,0.384412153236,0.193644984196,16.046402
KNN,"{'n_neighbors': 100, 'weights': 'distance', 'algorithm': 'ball_tree'}",0.62673735038,0.136096779932,0.10105680317,0.115988173755,0.128891656289,0.19141347424,0.154050605996,0.112697353791,0.334742404227,0.168624188987,15.57157
KNN,"{'n_neighbors': 1, 'weights': 'uniform', 'algorithm': 'kd_tree'}",0.526506282085,0.140722291407,0.104491413474,0.119930255477,0.570361145704,0.847027741083,0.681692536679,0.336668890371,1.0,0.503743137581,3.597418
KNN,"{'n_neighbors': 1, 'weights': 'distance', 'algorithm': 'kd_tree'}",0.526506282085,0.140722291407,0.104491413474,0.119930255477,0.570361145704,0.847027741083,0.681692536679,0.336668890371,1.0,0.503743137581,3.583075
KNN,"{'n_neighbors': 5, 'weights': 'uniform', 'algorithm': 'kd_tree'}",0.561740924285,0.421633161359,0.313077939234,0.359335910848,0.225137875823,0.334346103038,0.269083563683,0.11256393151,0.334346103038,0.168424554983,3.890117
KNN,"{'n_neighbors': 5, 'weights': 'distance', 'algorithm': 'kd_tree'}",0.56388945962,0.133961928482,0.0994715984148,0.114168751421,0.118128446896,0.175429326288,0.141186476717,0.105581498777,0.313606340819,0.15797704209,3.991529
KNN,"{'n_neighbors': 10, 'weights': 'uniform', 'algorithm': 'kd_tree'}",0.576497112523,0.260273972603,0.193262879789,0.221817906148,0.130136986301,0.193262879789,0.155539017648,0.176295307983,0.523645970938,0.263783064382,4.095193
KNN,"{'n_neighbors': 10, 'weights': 'distance', 'algorithm': 'kd_tree'}",0.581743769199,0.135029354207,0.100264200793,0.115078462588,0.122487101939,0.181902245707,0.146395917499,0.102735156771,0.305151915456,0.153718183331,4.071362
KNN,"{'n_neighbors': 25, 'weights': 'uniform', 'algorithm': 'kd_tree'}",0.598524406687,0.219355986479,0.162879788639,0.186945644758,0.205301547767,0.304887714663,0.245375292367,0.111941294196,0.33249669749,0.167492929629,4.830956
KNN,"{'n_neighbors': 25, 'weights': 'distance', 'algorithm': 'kd_tree'}",0.606922415026,0.144636185732,0.107397622193,0.123265863088,0.124710905533,0.185204755614,0.14905379545,0.105359128308,0.312945838838,0.157644318749,4.830014
KNN,"{'n_neighbors': 50, 'weights': 'uniform', 'algorithm': 'kd_tree'}",0.609083341269,0.184486746131,0.136988110964,0.157228413312,0.151752357232,0.22536327609,0.181373591325,0.115721592173,0.343725231176,0.173149226418,5.68575
KNN,"{'n_neighbors': 50, 'weights': 'distance', 'algorithm': 'kd_tree'}",0.617688940624,0.140366482832,0.104227212682,0.119627018422,0.124621953389,0.185072655218,0.148947480332,0.110651545475,0.328665785997,0.165563134254,5.772611
KNN,"{'n_neighbors': 100, 'weights': 'uniform', 'algorithm': 'kd_tree'}",0.618237464601,0.165095178794,0.122589167768,0.140701993784,0.143835616438,0.213606340819,0.171911545822,0.129419613075,0.384412153236,0.193644984196,7.68201
KNN,"{'n_neighbors': 100, 'weights': 'distance', 'algorithm': 'kd_tree'}",0.626736295915,0.136096779932,0.10105680317,0.115988173755,0.128891656289,0.19141347424,0.154050605996,0.112697353791,0.334742404227,0.168624188987,7.589702
ET,"{'max_features': 'sqrt', 'min_samples_split': 2, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 10}",0.789323279667,0.436221312934,0.323910171731,0.371768630127,0.336772816225,0.500132100396,0.402509036785,0.208894818768,0.620475561427,0.312560306105,0.279469
ET,"{'max_features': 'sqrt', 'min_samples_split': 2, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}",0.821939239411,0.465397616083,0.345574636724,0.396634068683,0.345934887031,0.513738441215,0.41345949394,0.228908160996,0.679920739762,0.342505406754,1.383695
ET,"{'max_features': 'sqrt', 'min_samples_split': 10, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 10}",0.809144306855,0.452054794521,0.335667107001,0.385262679099,0.343888987725,0.5107001321,0.411014246226,0.230153435624,0.683619550859,0.344368657461,0.247218
ET,"{'max_features': 'sqrt', 'min_samples_split': 10, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}",0.822032914827,0.464330190358,0.344782034346,0.395724357516,0.346023839175,0.513870541612,0.413565809058,0.227885256838,0.676882430647,0.340974879388,1.277603
ET,"{'max_features': 'log2', 'min_samples_split': 2, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 10}",0.810974989036,0.45632449742,0.338837516513,0.388901523766,0.345579078456,0.51321003963,0.413034233468,0.22895263509,0.680052840159,0.342571951422,0.268772
ET,"{'max_features': 'log2', 'min_samples_split': 2, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}",0.82242640159,0.468955701832,0.34821664465,0.399666439239,0.346824408468,0.515059445178,0.41452264512,0.227974205026,0.67714663144,0.341107968724,1.26649
ET,"{'max_features': 'log2', 'min_samples_split': 10, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 10}",0.794268060789,0.426436577122,0.316644649934,0.363429611098,0.316135918876,0.469484808454,0.377843929407,0.216277518346,0.642404227213,0.323606721011,0.243766
ET,"{'max_features': 'log2', 'min_samples_split': 10, 'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}",0.822218525856,0.463974381783,0.344517833554,0.395421120461,0.346112791318,0.514002642008,0.413672124176,0.229130531465,0.680581241744,0.342838130095,1.280902
ET,"{'max_features': 'sqrt', 'min_samples_split': 2, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 10}",0.762736139521,0.428571428571,0.31822985469,0.365249033432,0.365326454368,0.542536327609,0.436636189666,0.23891483211,0.70964332893,0.357477957079,0.70636
ET,"{'max_features': 'sqrt', 'min_samples_split': 2, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 100}",0.827877424786,0.438534068671,0.325627476882,0.373739670988,0.335438534069,0.498150594452,0.400914310015,0.23068712475,0.685204755614,0.345167193479,4.613638
ET,"{'max_features': 'sqrt', 'min_samples_split': 10, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 10}",0.826425626855,0.453122220246,0.336459709379,0.386172390266,0.339174524106,0.503698811096,0.405379544971,0.227040249055,0.674372523118,0.339710530694,0.555182
ET,"{'max_features': 'sqrt', 'min_samples_split': 10, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 100}",0.846769610078,0.46130581747,0.342536327609,0.393146842544,0.353495819249,0.524966974901,0.422496278971,0.235534800978,0.699603698811,0.352420562302,4.345992
ET,"{'max_features': 'log2', 'min_samples_split': 2, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 10}",0.763161282909,0.428393524284,0.318097754293,0.365097414904,0.365326454368,0.542536327609,0.436636189666,0.23891483211,0.70964332893,0.357477957079,0.68487
ET,"{'max_features': 'log2', 'min_samples_split': 2, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 100}",0.825779852108,0.439601494396,0.32642007926,0.374649382154,0.333036826188,0.494583883752,0.398043801829,0.229753168779,0.682430647292,0.343769755448,4.59646
ET,"{'max_features': 'log2', 'min_samples_split': 10, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 10}",0.82822662654,0.450809464508,0.334742404227,0.384201349405,0.338196050525,0.502245706737,0.404210078673,0.228196575495,0.677807133421,0.341440692065,0.573674
ET,"{'max_features': 'log2', 'min_samples_split': 10, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 100}",0.847691412759,0.465041807508,0.345310435931,0.396330831628,0.351094111368,0.521400264201,0.419625770785,0.236068490105,0.701188903567,0.35321909832,4.296501
ET,"{'max_features': 'sqrt', 'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.794612107382,0.447785091621,0.33249669749,0.381623834433,0.345490126312,0.513077939234,0.41292791835,0.215165666,0.639101717305,0.321943104309,0.27187
ET,"{'max_features': 'sqrt', 'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.823005420643,0.46557552037,0.34570673712,0.396785687211,0.346735456324,0.514927344782,0.414416330002,0.230331331999,0.684147952444,0.344634836134,1.415942
ET,"{'max_features': 'sqrt', 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.812421840305,0.463974381783,0.344517833554,0.395421120461,0.346913360612,0.515191545575,0.414628960238,0.22663998221,0.673183619551,0.339111628681,0.260408
ET,"{'max_features': 'sqrt', 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.82089801385,0.453300124533,0.336591809775,0.386324008794,0.345045365593,0.512417437252,0.41239634276,0.228596842339,0.678996036988,0.342039594078,1.26888
ET,"{'max_features': 'log2', 'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.823163176537,0.463262764633,0.343989431968,0.39481464635,0.345134317737,0.512549537649,0.412502657878,0.232243718034,0.689828269485,0.347496256862,0.25282
ET,"{'max_features': 'log2', 'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.813664183954,0.46415228607,0.34464993395,0.395572738989,0.3456680306,0.513342140026,0.413140548586,0.219079386258,0.65072655218,0.327799035102,1.257068
ET,"{'max_features': 'log2', 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.813818180561,0.466465041808,0.346367239102,0.39754377985,0.343088418431,0.509511228534,0.410057410164,0.226239715366,0.671994715984,0.338512726668,0.253552
ET,"{'max_features': 'log2', 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.820890509764,0.463974381783,0.344517833554,0.395421120461,0.346913360612,0.515191545575,0.414628960238,0.22628418946,0.67212681638,0.338579271336,1.257171
ET,"{'max_features': 'sqrt', 'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 10}",0.766911735072,0.429283045721,0.318758256275,0.365855507543,0.364881693649,0.541875825627,0.436104614076,0.241405381365,0.717040951123,0.361204458493,0.675993
ET,"{'max_features': 'sqrt', 'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 100}",0.825305148237,0.439601494396,0.32642007926,0.374649382154,0.33072407045,0.491149273448,0.39527960876,0.228196575495,0.677807133421,0.341440692065,5.015746
ET,"{'max_features': 'sqrt', 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 10}",0.824789159606,0.444938623021,0.330383091149,0.379197937988,0.339174524106,0.503698811096,0.405379544971,0.225394707583,0.669484808454,0.337248377974,0.571878
ET,"{'max_features': 'sqrt', 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 100}",0.845698332896,0.463618573208,0.344253632761,0.395117883405,0.352072584949,0.52285336856,0.420795237083,0.235223482322,0.698678996037,0.351954749626,4.557433
ET,"{'max_features': 'log2', 'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 10}",0.76202693877,0.428393524284,0.318097754293,0.365097414904,0.35732076143,0.530647291942,0.427067829045,0.23855903936,0.70858652576,0.356945599734,0.697282
ET,"{'max_features': 'log2', 'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 100}",0.826220532791,0.433196940046,0.321664464993,0.369191115154,0.332681017613,0.494055482166,0.397618541357,0.230064487436,0.683355350066,0.344235568125,4.933543
ET,"{'max_features': 'log2', 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 10}",0.822761728375,0.450453655933,0.334478203435,0.383898112349,0.340241949831,0.505284015852,0.406655326387,0.224905492551,0.668031704095,0.336516386625,0.686212
ET,"{'max_features': 'log2', 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 100}",0.845610917499,0.464330190358,0.344782034346,0.395724357516,0.352517345668,0.523513870542,0.421326812673,0.235890593729,0.700660501982,0.352952919647,4.53415
AB,"{'n_estimators': 1, 'algorithm': 'SAMME'}",0.654673061755,0.463974381783,0.344517833554,0.395421120461,0.671944493862,0.997886393659,0.803104401446,0.336668890371,1.0,0.503743137581,0.049534
AB,"{'n_estimators': 10, 'algorithm': 'SAMME'}",0.835798804887,0.45418964597,0.337252311757,0.387082101433,0.344689557018,0.511889035667,0.411971082288,0.246564376251,0.732364597094,0.368923639993,0.36119
AB,"{'n_estimators': 100, 'algorithm': 'SAMME'}",0.849733867911,0.444760718733,0.330250990753,0.37904631946,0.351716776374,0.522324966975,0.420369976611,0.239181676673,0.710435931308,0.357877225087,3.411337
AB,"{'n_estimators': 1000, 'algorithm': 'SAMME'}",0.850483945872,0.444938623021,0.330383091149,0.379197937988,0.354919053549,0.527080581242,0.424197320859,0.237669557483,0.705944517834,0.355614706372,33.139899
AB,"{'n_estimators': 10000, 'algorithm': 'SAMME'}",0.850208297772,0.444582814446,0.330118890357,0.378894700932,0.354118484255,0.525891677675,0.423240484797,0.237669557483,0.705944517834,0.355614706372,331.682745
AB,"{'n_estimators': 1, 'algorithm': 'SAMME.R'}",0.654673061755,0.463974381783,0.344517833554,0.395421120461,0.671944493862,0.997886393659,0.803104401446,0.336668890371,1.0,0.503743137581,0.067217
AB,"{'n_estimators': 10, 'algorithm': 'SAMME.R'}",0.845807550017,0.479452054795,0.356010568032,0.408611932378,0.34353317915,0.510171730515,0.410588985754,0.26173004225,0.777410832232,0.391615371818,0.465798
AB,"{'n_estimators': 100, 'algorithm': 'SAMME.R'}",0.854871643836,0.46984522327,0.348877146631,0.400424531878,0.357409713574,0.530779392338,0.427174144163,0.239937736269,0.712681638045,0.359008484445,4.53734
AB,"{'n_estimators': 1000, 'algorithm': 'SAMME.R'}",0.849684583328,0.462551147483,0.343461030383,0.394208172239,0.35376267568,0.52536327609,0.422815224325,0.238247720703,0.707661822985,0.356479787057,45.41749
AB,"{'n_estimators': 10000, 'algorithm': 'SAMME.R'}",0.835027034806,0.449919943071,0.334081902246,0.383443256766,0.341042519125,0.506472919419,0.40761216245,0.230420280187,0.684412153236,0.34476792547,460.554055
GB,"{'n_estimators': 10, 'subsample': 0.1, 'learning_rate': 0.001, 'max_depth': 5}",0.849353165749,0.471446361857,0.350066050198,0.401789098628,0.355096957837,0.527344782034,0.424409951095,0.245230153436,0.728401585205,0.36692729995,0.34276
GB,"{'n_estimators': 10, 'subsample': 0.5, 'learning_rate': 0.001, 'max_depth': 5}",0.843472118013,0.469311510407,0.348480845443,0.399969676294,0.368884540117,0.547820343461,0.440888794387,0.264754280632,0.786393659181,0.39614040925,0.589662
GB,"{'n_estimators': 10, 'subsample': 1.0, 'learning_rate': 0.001, 'max_depth': 5}",0.834045156599,0.503647037894,0.373976221929,0.429232052157,0.381159935954,0.566050198151,0.455560280672,0.254436290861,0.755746367239,0.380702046249,0.653095
GB,"{'n_estimators': 100, 'subsample': 0.1, 'learning_rate': 0.001, 'max_depth': 5}",0.855846866442,0.481231097669,0.357331571995,0.410128117656,0.361323607899,0.536591809775,0.431852009356,0.239448521236,0.711228533686,0.358276493096,3.262428
GB,"{'n_estimators': 100, 'subsample': 0.5, 'learning_rate': 0.001, 'max_depth': 5}",0.851182599454,0.476071873332,0.353500660502,0.40573118035,0.361234655755,0.536459709379,0.431745694238,0.241538803647,0.717437252312,0.361404092497,5.516068
GB,"{'n_estimators': 100, 'subsample': 1.0, 'learning_rate': 0.001, 'max_depth': 5}",0.835172806082,0.503469133606,0.373844121532,0.429080433629,0.381159935954,0.566050198151,0.455560280672,0.254436290861,0.755746367239,0.380702046249,6.249328
GB,"{'n_estimators': 10, 'subsample': 0.1, 'learning_rate': 0.001, 'max_depth': 50}",0.746635231937,0.415584415584,0.30858652576,0.354180880904,0.317559153176,0.471598414795,0.379544971295,0.208005336891,0.617833553501,0.311229412743,3.327765
GB,"{'n_estimators': 10, 'subsample': 0.5, 'learning_rate': 0.001, 'max_depth': 50}",0.726012449187,0.390855719623,0.290224570674,0.333105905542,0.308041273795,0.457463672391,0.368169253668,0.205870580387,0.611492734478,0.308035268674,12.935391
GB,"{'n_estimators': 10, 'subsample': 1.0, 'learning_rate': 0.001, 'max_depth': 50}",0.642903066615,0.291763031489,0.216644649934,0.248654385566,0.24381782601,0.362087186262,0.291409738465,0.336668890371,1.0,0.503743137581,14.788205
GB,"{'n_estimators': 100, 'subsample': 0.1, 'learning_rate': 0.001, 'max_depth': 50}",0.842641995832,0.471624266145,0.350198150594,0.401940717156,0.356075431418,0.528797886394,0.425579417393,0.235757171448,0.700264200793,0.352753285643,79.855152
GB,"{'n_estimators': 100, 'subsample': 0.5, 'learning_rate': 0.001, 'max_depth': 50}",0.825569743351,0.436932930084,0.324438573316,0.372375104238,0.33784024195,0.501717305152,0.403784818201,0.228329997776,0.67820343461,0.341640326069,298.428612
GB,"{'n_estimators': 100, 'subsample': 1.0, 'learning_rate': 0.001, 'max_depth': 50}",0.647062266307,0.293186265789,0.217701453104,0.249867333788,0.24452944316,0.363143989432,0.292260259409,0.336668890371,1.0,0.503743137581,158.23645
GB,"{'n_estimators': 10, 'subsample': 0.1, 'learning_rate': 0.1, 'max_depth': 5}",0.84195422642,0.437110834371,0.324570673712,0.372526722766,0.343622131293,0.510303830911,0.410695300872,0.23833666889,0.707926023778,0.356612876393,0.36276
GB,"{'n_estimators': 10, 'subsample': 0.5, 'learning_rate': 0.1, 'max_depth': 5}",0.850971947717,0.471446361857,0.350066050198,0.401789098628,0.360700942893,0.535667107001,0.43110780353,0.241761174116,0.718097754293,0.361736815838,0.608476
GB,"{'n_estimators': 10, 'subsample': 1.0, 'learning_rate': 0.1, 'max_depth': 5}",0.851592470107,0.475360256182,0.352972258917,0.405124706239,0.361412560043,0.536723910172,0.431958324474,0.239226150767,0.710568031704,0.357943769755,0.667222
GB,"{'n_estimators': 100, 'subsample': 0.1, 'learning_rate': 0.1, 'max_depth': 5}",0.847554469005,0.419854118484,0.311756935271,0.35781972557,0.338907667675,0.503302509908,0.405060599617,0.236468756949,0.702377807133,0.353818000333,2.958361
GB,"{'n_estimators': 100, 'subsample': 0.5, 'learning_rate': 0.1, 'max_depth': 5}",0.858911546629,0.46699875467,0.346763540291,0.397998635433,0.35660914428,0.529590488771,0.426217308101,0.242917500556,0.721532364597,0.363466977208,5.503123
GB,"{'n_estimators': 100, 'subsample': 1.0, 'learning_rate': 0.1, 'max_depth': 5}",0.858806507684,0.467176658957,0.346895640687,0.398150253961,0.358566091443,0.53249669749,0.428556240697,0.242072492773,0.719022457067,0.362202628514,6.015793
GB,"{'n_estimators': 10, 'subsample': 0.1, 'learning_rate': 0.1, 'max_depth': 50}",0.704835795807,0.276996975627,0.205680317041,0.23607004776,0.228962818004,0.340026420079,0.273655113757,0.174783188793,0.519154557464,0.261520545666,6.778649
GB,"{'n_estimators': 10, 'subsample': 0.5, 'learning_rate': 0.1, 'max_depth': 50}",0.750667556944,0.354741149262,0.263408190225,0.302327344401,0.269880804127,0.400792602378,0.322560068042,0.209472981988,0.622192866579,0.313425386791,21.866081
GB,"{'n_estimators': 10, 'subsample': 1.0, 'learning_rate': 0.1, 'max_depth': 50}",0.639012991701,0.294965308664,0.219022457067,0.251383519066,0.243639921722,0.361822985469,0.291197108229,0.185723815877,0.551651254954,0.277890534021,15.174274
GB,"{'n_estimators': 100, 'subsample': 0.1, 'learning_rate': 0.1, 'max_depth': 50}",0.553384450779,0.280555061377,0.208322324967,0.239102418316,0.210549724248,0.312681638045,0.251647884329,0.144540804981,0.429326287979,0.216270171353,79.070923
GB,"{'n_estimators': 100, 'subsample': 0.5, 'learning_rate': 0.1, 'max_depth': 50}",0.831589562203,0.437466642946,0.324834874505,0.372829959821,0.33641700765,0.499603698811,0.402083776313,0.22779630865,0.676618229855,0.340841790052,227.534415
GB,"{'n_estimators': 100, 'subsample': 1.0, 'learning_rate': 0.1, 'max_depth': 50}",0.827710494921,0.311510407401,0.231307793923,0.26548404215,0.248354385341,0.368824306473,0.296831809483,0.226817878586,0.673712021136,0.339377807353,109.580706
GB,"{'n_estimators': 10, 'subsample': 0.1, 'learning_rate': 0.5, 'max_depth': 5}",0.771465841339,0.380181462373,0.282298546896,0.324008793875,0.301014054439,0.447027741083,0.359770359345,0.21054036024,0.62536327609,0.315022458825,0.333297
GB,"{'n_estimators': 10, 'subsample': 0.5, 'learning_rate': 0.5, 'max_depth': 5}",0.832386894555,0.426614481409,0.31677675033,0.363581229626,0.339619284825,0.504359313078,0.405911120561,0.228863686902,0.679788639366,0.342438862086,0.588649
GB,"{'n_estimators': 10, 'subsample': 1.0, 'learning_rate': 0.5, 'max_depth': 5}",0.849874128758,0.445116527308,0.330515191546,0.379349556516,0.354741149262,0.526816380449,0.423984690623,0.234956637759,0.697886393659,0.351555481617,0.695669
GB,"{'n_estimators': 100, 'subsample': 0.1, 'learning_rate': 0.5, 'max_depth': 5}",0.632138040196,0.357409713574,0.265389696169,0.304601622318,0.253157801103,0.375957727873,0.302572825856,0.167533911497,0.497622192867,0.250673764765,2.820095
GB,"{'n_estimators': 100, 'subsample': 0.5, 'learning_rate': 0.5, 'max_depth': 5}",0.806518427707,0.383027930973,0.284412153236,0.326434690319,0.311510407401,0.462615587847,0.37231554327,0.21899043807,0.650462351387,0.327665945766,5.04854
GB,"{'n_estimators': 100, 'subsample': 1.0, 'learning_rate': 0.5, 'max_depth': 5}",0.831583894296,0.385696495286,0.286393659181,0.328708968236,0.323074186088,0.479788639366,0.386136508612,0.227573938181,0.675957727873,0.340509066711,5.798163
GB,"{'n_estimators': 10, 'subsample': 0.1, 'learning_rate': 0.5, 'max_depth': 50}",0.475876658793,0.213485144992,0.158520475561,0.181942233341,0.157801103007,0.234346103038,0.188603019349,0.115766066266,0.343857331572,0.173215771086,6.072113
GB,"{'n_estimators': 10, 'subsample': 0.5, 'learning_rate': 0.5, 'max_depth': 50}",0.60836494513,0.238925458104,0.177410832232,0.203623682814,0.226205301548,0.335931307794,0.270359345099,0.167711807872,0.498150594452,0.250939943437,20.301113
GB,"{'n_estimators': 10, 'subsample': 1.0, 'learning_rate': 0.5, 'max_depth': 50}",0.654130925669,0.306351183064,0.227476882431,0.261087104844,0.247642768191,0.367767503303,0.295981288539,0.173048699133,0.514002642008,0.25892530361,13.155379
GB,"{'n_estimators': 100, 'subsample': 0.1, 'learning_rate': 0.5, 'max_depth': 50}",0.513518774874,0.344066892012,0.255482166446,0.293230232734,0.186443693293,0.276882430647,0.222836487349,0.124883255504,0.370937912814,0.186857428049,37.620241
GB,"{'n_estimators': 100, 'subsample': 0.5, 'learning_rate': 0.5, 'max_depth': 50}",0.613444016837,0.286781711439,0.212945838838,0.244409066788,0.234744707347,0.348612945839,0.280565596428,0.166333110963,0.494055482166,0.248877058726,57.493074
GB,"{'n_estimators': 100, 'subsample': 1.0, 'learning_rate': 0.5, 'max_depth': 50}",0.798120830068,0.328055506138,0.243593130779,0.279584565234,0.26899128269,0.399471598415,0.321496916862,0.212630642651,0.631571994716,0.318150058227,29.913796
LR,"{'penalty': 'l1', 'C': 1e-05}",0.575019439887,0.0722291407223,0.0536327608983,0.0615571222803,0.086016723003,0.127741083223,0.102806719115,0.0925061151879,0.274768824306,0.138412909666,0.072994
LR,"{'penalty': 'l2', 'C': 1e-05}",0.65105959744,0.13413983277,0.0996036988111,0.114320369949,0.126756804839,0.188243064729,0.151499043164,0.114743162108,0.340819022457,0.17168524372,0.171866
LR,"{'penalty': 'l1', 'C': 0.001}",0.651041789958,0.136452588507,0.101321003963,0.11629141081,0.123020814802,0.182694848085,0.147033808208,0.113097620636,0.335931307794,0.169223091,0.242549
LR,"{'penalty': 'l2', 'C': 0.001}",0.681911445504,0.203878313467,0.151387054161,0.173754832841,0.165362035225,0.245574636724,0.19763980438,0.134578607961,0.399735799207,0.201364165696,0.25639
LR,"{'penalty': 'l1', 'C': 0.1}",0.699021764547,0.32503113325,0.241347424042,0.277007050262,0.23100871731,0.343064729194,0.276100361471,0.158327774072,0.470277410832,0.236899018466,0.404156
LR,"{'penalty': 'l2', 'C': 0.1}",0.662981135068,0.153175591532,0.113738441215,0.130543552422,0.137520014232,0.204227212682,0.164363172443,0.12136980209,0.360501981506,0.181600399268,0.274689
LR,"{'penalty': 'l1', 'C': 1}",0.698621392897,0.341042519125,0.253236459709,0.290652717762,0.242750400285,0.360501981506,0.290133957049,0.16259728708,0.482959048877,0.243287306605,0.577635
LR,"{'penalty': 'l2', 'C': 1}",0.677456134541,0.189290161893,0.140554821664,0.161322113562,0.156733677282,0.232760898283,0.187327237933,0.131999110518,0.392073976222,0.197504574946,0.283689
LR,"{'penalty': 'l1', 'C': 10}",0.698539640997,0.340330901975,0.252708058124,0.290046243651,0.244084682441,0.36248348745,0.291728683819,0.163042028019,0.48428005284,0.243952753286,0.569665
LR,"{'penalty': 'l2', 'C': 10}",0.696186259153,0.306351183064,0.227476882431,0.261087104844,0.216420565736,0.321400264201,0.258664682118,0.154147209251,0.45785997358,0.230643819664,0.288181
NB,{},0.711164589898,0.265077388365,0.196829590489,0.225911606398,0.209660202811,0.311360634082,0.250584733149,0.158550144541,0.470937912814,0.237231741807,0.047995
